"사고다발지fid","사고다발지id","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6779535,"2022040","2650010400","26500007  ",부산광역시 수영구7,부산광역시 수영구 광안동(과일마루 부근),7,7,0,7,0,0,129.112966847243,35.159669755256,"{""type"":""Polygon"",""coordinates"":[[[129.11386516,35.15966976],[129.1138479,35.15952648],[129.11379678,35.15938871],[129.11371377,35.15926173],[129.11360205,35.15915044],[129.11346592,35.15905911],[129.11331062,35.15899124],[129.1131421,35.15894945],[129.11296685,35.15893533],[129.11279159,35.15894945],[129.11262308,35.15899124],[129.11246777,35.15905911],[129.11233164,35.15915044],[129.11221993,35.15926173],[129.11213691,35.15938871],[129.11208579,35.15952648],[129.11206853,35.15966976],[129.11208579,35.15981303],[129.11213691,35.1599508],[129.11221993,35.16007778],[129.11233164,35.16018907],[129.11246777,35.1602804],[129.11262308,35.16034827],[129.11279159,35.16039006],[129.11296685,35.16040417],[129.1131421,35.16039006],[129.11331062,35.16034827],[129.11346592,35.1602804],[129.11360205,35.16018907],[129.11371377,35.16007778],[129.11379678,35.1599508],[129.1138479,35.15981303],[129.11386516,35.15966976]]]}"
6778869,"2022040","2653010400","26530001  ",부산광역시 사상구1,부산광역시 사상구 괘법동(태백루 부근),8,9,0,9,0,0,128.987579783781,35.159110712390,"{""type"":""Polygon"",""coordinates"":[[[128.9884781,35.15911071],[128.98846084,35.15896743],[128.98840972,35.15882966],[128.98832671,35.15870269],[128.98821499,35.1585914],[128.98807886,35.15850006],[128.98792355,35.15843219],[128.98775504,35.1583904],[128.98757978,35.15837629],[128.98740453,35.1583904],[128.98723601,35.15843219],[128.98708071,35.15850006],[128.98694458,35.1585914],[128.98683286,35.15870269],[128.98674985,35.15882966],[128.98669873,35.15896743],[128.98668147,35.15911071],[128.98669873,35.15925399],[128.98674985,35.15939176],[128.98683286,35.15951873],[128.98694458,35.15963003],[128.98708071,35.15972136],[128.98723601,35.15978923],[128.98740453,35.15983102],[128.98757978,35.15984513],[128.98775504,35.15983102],[128.98792355,35.15978923],[128.98807886,35.15972136],[128.98821499,35.15963003],[128.98832671,35.15951873],[128.98840972,35.15939176],[128.98846084,35.15925399],[128.9884781,35.15911071]]]}"
6779252,"2022040","2653010400","26530002  ",부산광역시 사상구2,부산광역시 사상구 괘법동(D&N편의점 부근),8,8,0,8,0,0,128.983729827471,35.164747959751,"{""type"":""Polygon"",""coordinates"":[[[128.98462814,35.16474796],[128.98461088,35.16460469],[128.98455976,35.16446693],[128.98447675,35.16433996],[128.98436503,35.16422868],[128.9842289,35.16413735],[128.9840736,35.16406949],[128.98390508,35.1640277],[128.98372983,35.16401358],[128.98355457,35.1640277],[128.98338606,35.16406949],[128.98323075,35.16413735],[128.98309462,35.16422868],[128.98298291,35.16433996],[128.98289989,35.16446693],[128.98284877,35.16460469],[128.98283151,35.16474796],[128.98284877,35.16489123],[128.98289989,35.16502899],[128.98298291,35.16515595],[128.98309462,35.16526724],[128.98323075,35.16535857],[128.98338606,35.16542643],[128.98355457,35.16546822],[128.98372983,35.16548233],[128.98390508,35.16546822],[128.9840736,35.16542643],[128.9842289,35.16535857],[128.98436503,35.16526724],[128.98447675,35.16515595],[128.98455976,35.16502899],[128.98461088,35.16489123],[128.98462814,35.16474796]]]}"
6779243,"2022040","2653010200","26530003  ",부산광역시 사상구3,부산광역시 사상구 모라동(신모라사거리 부근),7,9,1,6,2,0,128.990275105912,35.186486675321,"{""type"":""Polygon"",""coordinates"":[[[128.99117342,35.18648668],[128.99115616,35.18634344],[128.99110504,35.18620572],[128.99102203,35.18607879],[128.99091031,35.18596753],[128.99077418,35.18587623],[128.99061888,35.18580838],[128.99045036,35.1857666],[128.99027511,35.1857525],[128.99009985,35.1857666],[128.98993134,35.18580838],[128.98977603,35.18587623],[128.9896399,35.18596753],[128.98952818,35.18607879],[128.98944517,35.18620572],[128.98939405,35.18634344],[128.98937679,35.18648668],[128.98939405,35.18662991],[128.98944517,35.18676763],[128.98952818,35.18689456],[128.9896399,35.18700581],[128.98977603,35.18709712],[128.98993134,35.18716496],[128.99009985,35.18720674],[128.99027511,35.18722085],[128.99045036,35.18720674],[128.99061888,35.18716496],[128.99077418,35.18709712],[128.99091031,35.18700581],[128.99102203,35.18689456],[128.99110504,35.18676763],[128.99115616,35.18662991],[128.99117342,35.18648668]]]}"
6779587,"2022040","2653010100","26530004  ",부산광역시 사상구4,부산광역시 사상구 삼락동(삼락동462 부근),7,34,0,9,20,5,128.981163988828,35.168566156504,"{""type"":""Polygon"",""coordinates"":[[[128.9820623,35.16856616],[128.98204504,35.16842289],[128.98199392,35.16828514],[128.98191091,35.16815818],[128.98179919,35.1680469],[128.98166307,35.16795557],[128.98150776,35.16788771],[128.98133924,35.16784593],[128.98116399,35.16783182],[128.98098874,35.16784593],[128.98082022,35.16788771],[128.98066491,35.16795557],[128.98052878,35.1680469],[128.98041707,35.16815818],[128.98033405,35.16828514],[128.98028293,35.16842289],[128.98026567,35.16856616],[128.98028293,35.16870942],[128.98033405,35.16884717],[128.98041707,35.16897413],[128.98052878,35.16908541],[128.98066491,35.16917673],[128.98082022,35.16924459],[128.98098874,35.16928638],[128.98116399,35.16930049],[128.98133924,35.16928638],[128.98150776,35.16924459],[128.98166307,35.16917673],[128.98179919,35.16908541],[128.98191091,35.16897413],[128.98199392,35.16884717],[128.98204504,35.16870942],[128.9820623,35.16856616]]]}"
6779007,"2022040","2671025000","26710001  ",부산광역시 기장군1,부산광역시 기장군 기장읍(수협은행기장지점 부근),7,9,2,7,0,0,129.216642023712,35.244976482180,"{""type"":""Polygon"",""coordinates"":[[[129.21754034,35.24497648],[129.21752308,35.24483335],[129.21747196,35.24469573],[129.21738895,35.24456889],[129.21727723,35.24445771],[129.2171411,35.24436647],[129.21698579,35.24429868],[129.21681728,35.24425693],[129.21664202,35.24424283],[129.21646677,35.24425693],[129.21629825,35.24429868],[129.21614295,35.24436647],[129.21600682,35.24445771],[129.2158951,35.24456889],[129.21581209,35.24469573],[129.21576097,35.24483335],[129.21574371,35.24497648],[129.21576097,35.24511961],[129.21581209,35.24525724],[129.2158951,35.24538407],[129.21600682,35.24549525],[129.21614295,35.24558649],[129.21629825,35.24565428],[129.21646677,35.24569603],[129.21664202,35.24571013],[129.21681728,35.24569603],[129.21698579,35.24565428],[129.2171411,35.24558649],[129.21727723,35.24549525],[129.21738895,35.24538407],[129.21747196,35.24525724],[129.21752308,35.24511961],[129.21754034,35.24497648]]]}"
6779290,"2022040","2671025000","26710002  ",부산광역시 기장군2,부산광역시 기장군 기장읍(청강리7781 부근),7,7,0,7,0,0,129.217221391255,35.241181660606,"{""type"":""Polygon"",""coordinates"":[[[129.21811971,35.24118166],[129.21810245,35.24103853],[129.21805133,35.24090089],[129.21796831,35.24077405],[129.2178566,35.24066287],[129.21772047,35.24057162],[129.21756516,35.24050382],[129.21739664,35.24046207],[129.21722139,35.24044798],[129.21704614,35.24046207],[129.21687762,35.24050382],[129.21672231,35.24057162],[129.21658619,35.24066287],[129.21647447,35.24077405],[129.21639146,35.24090089],[129.21634034,35.24103853],[129.21632308,35.24118166],[129.21634034,35.24132479],[129.21639146,35.24146243],[129.21647447,35.24158927],[129.21658619,35.24170045],[129.21672231,35.24179169],[129.21687762,35.24185949],[129.21704614,35.24190124],[129.21722139,35.24191534],[129.21739664,35.24190124],[129.21756516,35.24185949],[129.21772047,35.24179169],[129.2178566,35.24170045],[129.21796831,35.24158927],[129.21805133,35.24146243],[129.21810245,35.24132479],[129.21811971,35.24118166]]]}"
6778875,"2022040","2711010600","27110001  ",대구광역시 중구1,대구광역시 중구 삼덕동2가(히로미찌찜닭 부근),15,16,0,15,1,0,128.599086861071,35.867057644895,"{""type"":""Polygon"",""coordinates"":[[[128.59998518,35.86705764],[128.59996792,35.86691562],[128.5999168,35.86677906],[128.59983378,35.8666532],[128.59972207,35.86654289],[128.59958594,35.86645235],[128.59943063,35.86638508],[128.59926211,35.86634365],[128.59908686,35.86632967],[128.59891161,35.86634365],[128.59874309,35.86638508],[128.59858778,35.86645235],[128.59845166,35.86654289],[128.59833994,35.8666532],[128.59825693,35.86677906],[128.59820581,35.86691562],[128.59818855,35.86705764],[128.59820581,35.86719967],[128.59825693,35.86733623],[128.59833994,35.86746209],[128.59845166,35.8675724],[128.59858778,35.86766293],[128.59874309,35.8677302],[128.59891161,35.86777163],[128.59908686,35.86778562],[128.59926211,35.86777163],[128.59943063,35.8677302],[128.59958594,35.86766293],[128.59972207,35.8675724],[128.59983378,35.86746209],[128.5999168,35.86733623],[128.59996792,35.86719967],[128.59998518,35.86705764]]]}"
6779162,"2022040","2711011700","27110002  ",대구광역시 중구2,대구광역시 중구 남일동(중앙네거리 부근),7,8,3,4,0,1,128.594487520384,35.870886200039,"{""type"":""Polygon"",""coordinates"":[[[128.59538584,35.8708862],[128.59536857,35.87074419],[128.59531746,35.87060763],[128.59523444,35.87048178],[128.59512273,35.87037147],[128.5949866,35.87028094],[128.59483129,35.87021367],[128.59466277,35.87017224],[128.59448752,35.87015826],[128.59431227,35.87017224],[128.59414375,35.87021367],[128.59398844,35.87028094],[128.59385232,35.87037147],[128.5937406,35.87048178],[128.59365759,35.87060763],[128.59360647,35.87074419],[128.59358921,35.8708862],[128.59360647,35.87102821],[128.59365759,35.87116477],[128.5937406,35.87129062],[128.59385232,35.87140093],[128.59398844,35.87149146],[128.59414375,35.87155873],[128.59431227,35.87160015],[128.59448752,35.87161414],[128.59466277,35.87160015],[128.59483129,35.87155873],[128.5949866,35.87149146],[128.59512273,35.87140093],[128.59523444,35.87129062],[128.59531746,35.87116477],[128.59536857,35.87102821],[128.59538584,35.8708862]]]}"
6779351,"2022040","2711015400","27110003  ",대구광역시 중구3,대구광역시 중구 대신동(큰장네거리 부근),7,7,0,7,0,0,128.578974681837,35.870485606926,"{""type"":""Polygon"",""coordinates"":[[[128.579873,35.87048561],[128.57985574,35.87034359],[128.57980462,35.87020703],[128.5797216,35.87008118],[128.57960989,35.86997087],[128.57947376,35.86988034],[128.57931845,35.86981307],[128.57914993,35.86977165],[128.57897468,35.86975766],[128.57879943,35.86977165],[128.57863091,35.86981307],[128.5784756,35.86988034],[128.57833948,35.86997087],[128.57822776,35.87008118],[128.57814475,35.87020703],[128.57809363,35.87034359],[128.57807637,35.87048561],[128.57809363,35.87062762],[128.57814475,35.87076418],[128.57822776,35.87089003],[128.57833948,35.87100034],[128.5784756,35.87109087],[128.57863091,35.87115814],[128.57879943,35.87119956],[128.57897468,35.87121355],[128.57914993,35.87119956],[128.57931845,35.87115814],[128.57947376,35.87109087],[128.57960989,35.87100034],[128.5797216,35.87089003],[128.57980462,35.87076418],[128.57985574,35.87062762],[128.579873,35.87048561]]]}"
6779110,"2022040","2714010300","27140001  ",대구광역시 동구1,대구광역시 동구 효목동(소헌미술관 부근),7,8,0,7,0,1,128.639290736579,35.874616777643,"{""type"":""Polygon"",""coordinates"":[[[128.64018905,35.87461678],[128.64017179,35.87447477],[128.64012067,35.87433822],[128.64003766,35.87421237],[128.63992594,35.87410207],[128.63978981,35.87401154],[128.63963451,35.87394428],[128.63946599,35.87390285],[128.63929074,35.87388887],[128.63911548,35.87390285],[128.63894697,35.87394428],[128.63879166,35.87401154],[128.63865553,35.87410207],[128.63854381,35.87421237],[128.6384608,35.87433822],[128.63840968,35.87447477],[128.63839242,35.87461678],[128.63840968,35.87475878],[128.6384608,35.87489533],[128.63854381,35.87502118],[128.63865553,35.87513148],[128.63879166,35.87522201],[128.63894697,35.87528927],[128.63911548,35.87533069],[128.63929074,35.87534468],[128.63946599,35.87533069],[128.63963451,35.87528927],[128.63978981,35.87522201],[128.63992594,35.87513148],[128.64003766,35.87502118],[128.64012067,35.87489533],[128.64017179,35.87475878],[128.64018905,35.87461678]]]}"
6779056,"2022040","2717010300","27170001  ",대구광역시 서구1,대구광역시 서구 평리동(평리동162125 부근),7,10,0,7,3,0,128.555682900047,35.868168179919,"{""type"":""Polygon"",""coordinates"":[[[128.55658122,35.86816818],[128.55656395,35.86802616],[128.55651284,35.8678896],[128.55642982,35.86776374],[128.5563181,35.86765343],[128.55618198,35.8675629],[128.55602667,35.86749562],[128.55585815,35.8674542],[128.5556829,35.86744021],[128.55550765,35.8674542],[128.55533913,35.86749562],[128.55518382,35.8675629],[128.5550477,35.86765343],[128.55493598,35.86776374],[128.55485296,35.8678896],[128.55480185,35.86802616],[128.55478458,35.86816818],[128.55480185,35.8683102],[128.55485296,35.86844676],[128.55493598,35.86857261],[128.5550477,35.86868293],[128.55518382,35.86877346],[128.55533913,35.86884073],[128.55550765,35.86888215],[128.5556829,35.86889614],[128.55585815,35.86888215],[128.55602667,35.86884073],[128.55618198,35.86877346],[128.5563181,35.86868293],[128.55642982,35.86857261],[128.55651284,35.86844676],[128.55656395,35.8683102],[128.55658122,35.86816818]]]}"
6779516,"2022040","2717010200","27170002  ",대구광역시 서구2,대구광역시 서구 비산동(원대네거리 부근),7,7,0,7,0,0,128.573862923636,35.885677668091,"{""type"":""Polygon"",""coordinates"":[[[128.57476124,35.88567767],[128.57474398,35.88553568],[128.57469286,35.88539915],[128.57460985,35.88527332],[128.57449813,35.88516303],[128.574362,35.88507252],[128.57420669,35.88500526],[128.57403818,35.88496384],[128.57386292,35.88494986],[128.57368767,35.88496384],[128.57351915,35.88500526],[128.57336385,35.88507252],[128.57322772,35.88516303],[128.573116,35.88527332],[128.57303299,35.88539915],[128.57298187,35.88553568],[128.57296461,35.88567767],[128.57298187,35.88581966],[128.57303299,35.88595619],[128.573116,35.88608201],[128.57322772,35.8861923],[128.57336385,35.88628281],[128.57351915,35.88635007],[128.57368767,35.88639148],[128.57386292,35.88640547],[128.57403818,35.88639148],[128.57420669,35.88635007],[128.574362,35.88628281],[128.57449813,35.8861923],[128.57460985,35.88608201],[128.57469286,35.88595619],[128.57474398,35.88581966],[128.57476124,35.88567767]]]}"
6779104,"2022040","2720010300","27200001  ",대구광역시 남구1,대구광역시 남구 대명동(두리봉네거리 부근),7,9,0,8,1,0,128.560645839335,35.841618381884,"{""type"":""Polygon"",""coordinates"":[[[128.56154415,35.84161838],[128.56152689,35.84147632],[128.56147577,35.84133971],[128.56139276,35.84121381],[128.56128104,35.84110346],[128.56114492,35.8410129],[128.56098961,35.8409456],[128.56082109,35.84090416],[128.56064584,35.84089017],[128.56047059,35.84090416],[128.56030207,35.8409456],[128.56014676,35.8410129],[128.56001063,35.84110346],[128.55989892,35.84121381],[128.5598159,35.84133971],[128.55976478,35.84147632],[128.55974752,35.84161838],[128.55976478,35.84176045],[128.5598159,35.84189705],[128.55989892,35.84202295],[128.56001063,35.8421333],[128.56014676,35.84222386],[128.56030207,35.84229116],[128.56047059,35.8423326],[128.56064584,35.84234659],[128.56082109,35.8423326],[128.56098961,35.84229116],[128.56114492,35.84222386],[128.56128104,35.8421333],[128.56139276,35.84202295],[128.56147577,35.84189705],[128.56152689,35.84176045],[128.56154415,35.84161838]]]}"
6779329,"2022040","2720010300","27200002  ",대구광역시 남구2,대구광역시 남구 대명동(성당시장네거리 부근),7,8,0,7,1,0,128.572719438352,35.850166252671,"{""type"":""Polygon"",""coordinates"":[[[128.57361775,35.85016625],[128.57360049,35.8500242],[128.57354937,35.84988761],[128.57346636,35.84976172],[128.57335464,35.84965138],[128.57321852,35.84956083],[128.57306321,35.84949354],[128.57289469,35.84945211],[128.57271944,35.84943812],[128.57254419,35.84945211],[128.57237567,35.84949354],[128.57222036,35.84956083],[128.57208423,35.84965138],[128.57197252,35.84976172],[128.5718895,35.84988761],[128.57183838,35.8500242],[128.57182112,35.85016625],[128.57183838,35.8503083],[128.5718895,35.8504449],[128.57197252,35.85057078],[128.57208423,35.85068112],[128.57222036,35.85077167],[128.57237567,35.85083895],[128.57254419,35.85088039],[128.57271944,35.85089438],[128.57289469,35.85088039],[128.57306321,35.85083895],[128.57321852,35.85077167],[128.57335464,35.85068112],[128.57346636,35.85057078],[128.57354937,35.8504449],[128.57360049,35.8503083],[128.57361775,35.85016625]]]}"
6778882,"2022040","2723010100","27230001  ",대구광역시 북구1,대구광역시 북구 칠성동1가(칠성시장네거리 부근),11,14,0,11,2,1,128.604970903086,35.876019273072,"{""type"":""Polygon"",""coordinates"":[[[128.60586922,35.87601927],[128.60585196,35.87587727],[128.60580084,35.87574072],[128.60571782,35.87561488],[128.60560611,35.87550457],[128.60546998,35.87541405],[128.60531467,35.87534678],[128.60514616,35.87530536],[128.6049709,35.87529138],[128.60479565,35.87530536],[128.60462713,35.87534678],[128.60447183,35.87541405],[128.6043357,35.87550457],[128.60422398,35.87561488],[128.60414097,35.87574072],[128.60408985,35.87587727],[128.60407259,35.87601927],[128.60408985,35.87616128],[128.60414097,35.87629783],[128.60422398,35.87642367],[128.6043357,35.87653397],[128.60447183,35.87662449],[128.60462713,35.87669176],[128.60479565,35.87673318],[128.6049709,35.87674716],[128.60514616,35.87673318],[128.60531467,35.87669176],[128.60546998,35.87662449],[128.60560611,35.87653397],[128.60571782,35.87642367],[128.60580084,35.87629783],[128.60585196,35.87616128],[128.60586922,35.87601927]]]}"
